name,code,division_type,codename,district_code
Phường Quảng Long,19060,xã,phuong_quang_long,458
Phường Quảng Thọ,19066,xã,phuong_quang_tho,458
Xã Quảng Tiên,19069,xã,xa_quang_tien,458
Xã Quảng Trung,19075,xã,xa_quang_trung,458
Phường Quảng Phong,19078,xã,phuong_quang_phong,458
Phường Quảng Thuận,19081,xã,phuong_quang_thuan,458
Xã Quảng Tân,19084,xã,xa_quang_tan,458
Xã Quảng Hải,19087,xã,xa_quang_hai,458
Xã Quảng Sơn,19090,xã,xa_quang_son,458
Xã Quảng Lộc,19093,xã,xa_quang_loc,458
Xã Quảng Thủy,19096,xã,xa_quang_thuy,458
Xã Quảng Văn,19099,xã,xa_quang_van,458
Phường Quảng Phúc,19102,xã,phuong_quang_phuc,458
Xã Quảng Hòa,19105,xã,xa_quang_hoa,458
Xã Quảng Minh,19108,xã,xa_quang_minh,458
Phường Đông Giang,19330,xã,phuong_dong_giang,461
Phường 1,19333,xã,phuong_1,461
Phường Đông Lễ,19336,xã,phuong_dong_le,461
Phường Đông Thanh,19339,xã,phuong_dong_thanh,461
Phường 2,19342,xã,phuong_2,461
Phường 4,19345,xã,phuong_4,461
Phường 5,19348,xã,phuong_5,461
Phường Đông Lương,19351,xã,phuong_dong_luong,461
Phường 3,19354,xã,phuong_3,461
Phường 1,19357,xã,phuong_1,462
Phường An Đôn,19358,xã,phuong_an_don,462
Phường 2,19360,xã,phuong_2,462
Phường 3,19361,xã,phuong_3,462
Xã Hải Lệ,19705,xã,xa_hai_le,462
Thị trấn Hồ Xá,19363,xã,thi_tran_ho_xa,464
Thị trấn Bến Quan,19366,xã,thi_tran_ben_quan,464
Xã Vĩnh Thái,19369,xã,xa_vinh_thai,464
Xã Vĩnh Tú,19372,xã,xa_vinh_tu,464
Xã Vĩnh Chấp,19375,xã,xa_vinh_chap,464
Xã Trung Nam,19378,xã,xa_trung_nam,464
Xã Kim Thạch,19384,xã,xa_kim_thach,464
Xã Vĩnh Long,19387,xã,xa_vinh_long,464
Xã Vĩnh Khê,19393,xã,xa_vinh_khe,464
Xã Vĩnh Hòa,19396,xã,xa_vinh_hoa,464
Xã Vĩnh Thủy,19402,xã,xa_vinh_thuy,464
Xã Vĩnh Lâm,19405,xã,xa_vinh_lam,464
Xã Hiền Thành,19408,xã,xa_hien_thanh,464
Thị trấn Cửa Tùng,19414,xã,thi_tran_cua_tung,464
Xã Vĩnh Hà,19417,xã,xa_vinh_ha,464
Xã Vĩnh Sơn,19420,xã,xa_vinh_son,464
Xã Vĩnh Giang,19423,xã,xa_vinh_giang,464
Xã Vĩnh Ô,19426,xã,xa_vinh_o,464
Thị trấn Khe Sanh,19429,xã,thi_tran_khe_sanh,465
Thị trấn Lao Bảo,19432,xã,thi_tran_lao_bao,465
Xã Hướng Lập,19435,xã,xa_huong_lap,465
Xã Hướng Việt,19438,xã,xa_huong_viet,465
Xã Hướng Phùng,19441,xã,xa_huong_phung,465
Xã Hướng Sơn,19444,xã,xa_huong_son,465
Xã Hướng Linh,19447,xã,xa_huong_linh,465
Xã Tân Hợp,19450,xã,xa_tan_hop,465
Xã Hướng Tân,19453,xã,xa_huong_tan,465
Xã Tân Thành,19456,xã,xa_tan_thanh,465
Xã Tân Long,19459,xã,xa_tan_long,465
Xã Tân Lập,19462,xã,xa_tan_lap,465
Xã Tân Liên,19465,xã,xa_tan_lien,465
Xã Húc,19468,xã,xa_huc,465
Xã Thuận,19471,xã,xa_thuan,465
Xã Hướng Lộc,19474,xã,xa_huong_loc,465
Xã Ba Tầng,19477,xã,xa_ba_tang,465
Xã Thanh,19480,xã,xa_thanh,465
Xã A Dơi,19483,xã,xa_a_doi,465
Xã Lìa,19489,xã,xa_lia,465
Xã Xy,19492,xã,xa_xy,465
Thị trấn Gio Linh,19495,xã,thi_tran_gio_linh,466
Thị trấn Cửa Việt,19496,xã,thi_tran_cua_viet,466
Xã Trung Giang,19498,xã,xa_trung_giang,466
Xã Trung Hải,19501,xã,xa_trung_hai,466
Xã Trung Sơn,19504,xã,xa_trung_son,466
Xã Phong Bình,19507,xã,xa_phong_binh,466
Xã Gio Mỹ,19510,xã,xa_gio_my,466
Xã Gio Hải,19519,xã,xa_gio_hai,466
Xã Gio An,19522,xã,xa_gio_an,466
Xã Linh Trường,19534,xã,xa_linh_truong,466
Xã Gio Sơn,19537,xã,xa_gio_son,466
Xã Gio Mai,19543,xã,xa_gio_mai,466
Xã Hải Thái,19546,xã,xa_hai_thai,466
Xã Gio Quang,19552,xã,xa_gio_quang,466
Thị trấn Krông Klang,19555,xã,thi_tran_krong_klang,467
Xã Mò Ó,19558,xã,xa_mo_o,467
Xã Hướng Hiệp,19561,xã,xa_huong_hiep,467
Xã Đa Krông,19564,xã,xa_da_krong,467
Xã Triệu Nguyên,19567,xã,xa_trieu_nguyen,467
Xã Ba Lòng,19570,xã,xa_ba_long,467
Xã Ba Nang,19576,xã,xa_ba_nang,467
Xã Tà Long,19579,xã,xa_ta_long,467
Xã Húc Nghì,19582,xã,xa_huc_nghi,467
Xã A Vao,19585,xã,xa_a_vao,467
Xã Tà Rụt,19588,xã,xa_ta_rut,467
Xã A Bung,19591,xã,xa_a_bung,467
Xã A Ngo,19594,xã,xa_a_ngo,467
Thị trấn Cam Lộ,19597,xã,thi_tran_cam_lo,468
Xã Cam Tuyền,19600,xã,xa_cam_tuyen,468
Xã Thanh An,19603,xã,xa_thanh_an,468
Xã Cam Thủy,19606,xã,xa_cam_thuy,468
Xã Cam Thành,19612,xã,xa_cam_thanh,468
Xã Cam Hiếu,19615,xã,xa_cam_hieu,468
Xã Cam Chính,19618,xã,xa_cam_chinh,468
Xã Cam Nghĩa,19621,xã,xa_cam_nghia,468
Thị trấn Ái Tử,19624,xã,thi_tran_ai_tu,469
Xã Triệu Tân,19627,xã,xa_trieu_tan,469
Xã Triệu Phước,19633,xã,xa_trieu_phuoc,469
Xã Triệu Độ,19636,xã,xa_trieu_do,469
Xã Triệu Trạch,19639,xã,xa_trieu_trach,469
Xã Triệu Thuận,19642,xã,xa_trieu_thuan,469
Xã Triệu Đại,19645,xã,xa_trieu_dai,469
Xã Triệu Hòa,19648,xã,xa_trieu_hoa,469
Xã Triệu Cơ,19654,xã,xa_trieu_co,469
Xã Triệu Long,19657,xã,xa_trieu_long,469
Xã Triệu Tài,19660,xã,xa_trieu_tai,469
Xã Triệu Trung,19666,xã,xa_trieu_trung,469
Xã Triệu Ái,19669,xã,xa_trieu_ai,469
Xã Triệu Thượng,19672,xã,xa_trieu_thuong,469
Xã Triệu Giang,19675,xã,xa_trieu_giang,469
Xã Triệu Thành,19678,xã,xa_trieu_thanh,469
Thị trấn Diên Sanh,19681,xã,thi_tran_dien_sanh,470
Xã Hải An,19684,xã,xa_hai_an,470
Xã Hải Bình,19687,xã,xa_hai_binh,470
Xã Hải Quy,19693,xã,xa_hai_quy,470
Xã Hải Hưng,19699,xã,xa_hai_hung,470
Xã Hải Phú,19702,xã,xa_hai_phu,470
Xã Hải Thượng,19708,xã,xa_hai_thuong,470
Xã Hải Dương,19711,xã,xa_hai_duong,470
Xã Hải Định,19714,xã,xa_hai_dinh,470
Xã Hải Lâm,19717,xã,xa_hai_lam,470
Xã Hải Phong,19726,xã,xa_hai_phong,470
Xã Hải Trường,19729,xã,xa_hai_truong,470
Xã Hải Sơn,19735,xã,xa_hai_son,470
Xã Hải Chánh,19738,xã,xa_hai_chanh,470
Xã Hải Khê,19741,xã,xa_hai_khe,470
Phường Vỹ Dạ,19777,xã,phuong_vy_da,474
Phường Phường Đúc,19780,xã,phuong_phuong_duc,474
Phường Vĩnh Ninh,19783,xã,phuong_vinh_ninh,474
Phường Phú Hội,19786,xã,phuong_phu_hoi,474
Phường Phú Nhuận,19789,xã,phuong_phu_nhuan,474
Phường Xuân Phú,19792,xã,phuong_xuan_phu,474
Phường Trường An,19795,xã,phuong_truong_an,474
Phường Phước Vĩnh,19798,xã,phuong_phuoc_vinh,474
Phường An Cựu,19801,xã,phuong_an_cuu,474
Phường Thuỷ Biều,19807,xã,phuong_thuy_bieu,474
Phường Thuỷ Xuân,19813,xã,phuong_thuy_xuan,474
Phường An Đông,19815,xã,phuong_an_dong,474
Phường An Tây,19816,xã,phuong_an_tay,474
Phường Thuận An,19900,xã,phuong_thuan_an,474
Phường Dương Nỗ,19909,xã,phuong_duong_no,474
Phường Phú Thượng,19930,xã,phuong_phu_thuong,474
Phường Thủy Vân,19963,xã,phuong_thuy_van,474
Phường Thủy Bằng,19981,xã,phuong_thuy_bang,474
Phường Hương Phong,20002,xã,phuong_huong_phong,474
Phường Tây Lộc,19750,xã,phuong_tay_loc,475
Phường Thuận Lộc,19753,xã,phuong_thuan_loc,475
Phường Gia Hội,19756,xã,phuong_gia_hoi,475
Phường Phú Hậu,19759,xã,phuong_phu_hau,475
Phường Thuận Hòa,19762,xã,phuong_thuan_hoa,475
Phường Đông Ba,19768,xã,phuong_dong_ba,475
Phường Kim Long,19774,xã,phuong_kim_long,475
Phường An Hòa,19803,xã,phuong_an_hoa,475
Phường Hương Sơ,19804,xã,phuong_huong_so,475
Phường Hương Long,19810,xã,phuong_huong_long,475
Phường Hương Vinh,20014,xã,phuong_huong_vinh,475
Phường Hương An,20023,xã,phuong_huong_an,475
Phường Long Hồ,20029,xã,phuong_long_ho,475
Phường Phong Thu,19819,xã,phuong_phong_thu,476
Xã Phong Thạnh,19825,xã,xa_phong_thanh,476
Phường Phong Phú,19828,xã,phuong_phong_phu,476
Xã Phong Bình,19831,xã,xa_phong_binh,476
Xã Phong Chương,19837,xã,xa_phong_chuong,476
Phường Phong Hải,19843,xã,phuong_phong_hai,476
Phường Phong Hòa,19846,xã,phuong_phong_hoa,476
Phường Phong Hiền,19852,xã,phuong_phong_hien,476
Xã Phong Mỹ,19855,xã,xa_phong_my,476
Phường Phong An,19858,xã,phuong_phong_an,476
Xã Phong Xuân,19861,xã,xa_phong_xuan,476
Xã Phong Sơn,19864,xã,xa_phong_son,476
Thị trấn Sịa,19867,xã,thi_tran_sia,477
Xã Quảng Thái,19870,xã,xa_quang_thai,477
Xã Quảng Ngạn,19873,xã,xa_quang_ngan,477
Xã Quảng Lợi,19876,xã,xa_quang_loi,477
Xã Quảng Công,19879,xã,xa_quang_cong,477
Xã Quảng Phước,19882,xã,xa_quang_phuoc,477
Xã Quảng Vinh,19885,xã,xa_quang_vinh,477
Xã Quảng An,19888,xã,xa_quang_an,477
Xã Quảng Thành,19891,xã,xa_quang_thanh,477
Xã Quảng Thọ,19894,xã,xa_quang_tho,477
Xã Quảng Phú,19897,xã,xa_quang_phu,477
Xã Phú Thuận,19903,xã,xa_phu_thuan,478
Xã Phú An,19912,xã,xa_phu_an,478
Xã Phú Hải,19915,xã,xa_phu_hai,478
Xã Phú Xuân,19918,xã,xa_phu_xuan,478
Xã Phú Diên,19921,xã,xa_phu_dien,478
Xã Phú Mỹ,19927,xã,xa_phu_my,478
Xã Phú Hồ,19933,xã,xa_phu_ho,478
Xã Vinh Xuân,19936,xã,xa_vinh_xuan,478
Xã Phú Lương,19939,xã,xa_phu_luong,478
Thị trấn Phú Đa,19942,xã,thi_tran_phu_da,478
Xã Vinh Thanh,19945,xã,xa_vinh_thanh,478
Xã Vinh An,19948,xã,xa_vinh_an,478
Xã Phú Gia,19954,xã,xa_phu_gia,478
Xã Vinh Hà,19957,xã,xa_vinh_ha,478
Phường Phú Bài,19960,xã,phuong_phu_bai,479
Xã Thủy Thanh,19966,xã,xa_thuy_thanh,479
Phường Thủy Dương,19969,xã,phuong_thuy_duong,479
Phường Thủy Phương,19972,xã,phuong_thuy_phuong,479
Phường Thủy Châu,19975,xã,phuong_thuy_chau,479
Phường Thủy Lương,19978,xã,phuong_thuy_luong,479
Xã Thủy Tân,19984,xã,xa_thuy_tan,479
Xã Thủy Phù,19987,xã,xa_thuy_phu,479
Xã Phú Sơn,19990,xã,xa_phu_son,479
Xã Dương Hòa,19993,xã,xa_duong_hoa,479
Phường Tứ Hạ,19996,xã,phuong_tu_ha,480
Xã Hương Toàn,20005,xã,xa_huong_toan,480
Phường Hương Vân,20008,xã,phuong_huong_van,480
Phường Hương Văn,20011,xã,phuong_huong_van,480
Phường Hương Xuân,20017,xã,phuong_huong_xuan,480
Phường Hương Chữ,20020,xã,phuong_huong_chu,480
Xã Hương Bình,20026,xã,xa_huong_binh,480
Xã Bình Tiến,20035,xã,xa_binh_tien,480
Xã Bình Thành,20041,xã,xa_binh_thanh,480
Thị trấn A Lưới,20044,xã,thi_tran_a_luoi,481
Xã Hồng Vân,20047,xã,xa_hong_van,481
Xã Hồng Hạ,20050,xã,xa_hong_ha,481
Xã Hồng Kim,20053,xã,xa_hong_kim,481
Xã Trung Sơn,20056,xã,xa_trung_son,481
Xã Hương Nguyên,20059,xã,xa_huong_nguyen,481
Xã Hồng Bắc,20065,xã,xa_hong_bac,481
Xã A Ngo,20068,xã,xa_a_ngo,481
Xã Sơn Thủy,20071,xã,xa_son_thuy,481
Xã Phú Vinh,20074,xã,xa_phu_vinh,481
Xã Hương Phong,20080,xã,xa_huong_phong,481
Xã Quảng Nhâm,20083,xã,xa_quang_nham,481
Xã Hồng Thượng,20086,xã,xa_hong_thuong,481
Xã Hồng Thái,20089,xã,xa_hong_thai,481
Xã A Roàng,20095,xã,xa_a_roang,481
Xã Đông Sơn,20098,xã,xa_dong_son,481
Xã Lâm Đớt,20101,xã,xa_lam_dot,481
Xã Hồng Thủy,20104,xã,xa_hong_thuy,481
Thị trấn Phú Lộc,20107,xã,thi_tran_phu_loc,482
Thị trấn Lăng Cô,20110,xã,thi_tran_lang_co,482
Xã Vinh Mỹ,20113,xã,xa_vinh_my,482
Xã Vinh Hưng,20116,xã,xa_vinh_hung,482
Xã Giang Hải,20122,xã,xa_giang_hai,482
Xã Vinh Hiền,20125,xã,xa_vinh_hien,482
Xã Lộc Bổn,20128,xã,xa_loc_bon,482
Thị trấn Lộc Sơn,20131,xã,thi_tran_loc_son,482
Xã Lộc Bình,20134,xã,xa_loc_binh,482
Xã Lộc Vĩnh,20137,xã,xa_loc_vinh,482
Xã Lộc An,20140,xã,xa_loc_an,482
Xã Lộc Điền,20143,xã,xa_loc_dien,482
Xã Lộc Thủy,20146,xã,xa_loc_thuy,482
Xã Lộc Trì,20149,xã,xa_loc_tri,482
Xã Lộc Tiến,20152,xã,xa_loc_tien,482
Xã Lộc Hòa,20155,xã,xa_loc_hoa,482
Xã Xuân Lộc,20158,xã,xa_xuan_loc,482
Thị trấn Khe Tre,20161,xã,thi_tran_khe_tre,482
Xã Hương Phú,20164,xã,xa_huong_phu,482
Xã Hương Sơn,20167,xã,xa_huong_son,482
Xã Hương Lộc,20170,xã,xa_huong_loc,482
Xã Thượng Quảng,20173,xã,xa_thuong_quang,482
Xã Hương Hòa,20176,xã,xa_huong_hoa,482
Xã Hương Xuân,20179,xã,xa_huong_xuan,482
Xã Hương Hữu,20182,xã,xa_huong_huu,482
Xã Thượng Lộ,20185,xã,xa_thuong_lo,482
Xã Thượng Long,20188,xã,xa_thuong_long,482
Xã Thượng Nhật,20191,xã,xa_thuong_nhat,482
Phường Hòa Hiệp Bắc,20194,xã,phuong_hoa_hiep_bac,490
Phường Hòa Hiệp Nam,20195,xã,phuong_hoa_hiep_nam,490
Phường Hòa Khánh Bắc,20197,xã,phuong_hoa_khanh_bac,490
Phường Hòa Khánh Nam,20198,xã,phuong_hoa_khanh_nam,490
Phường Hòa Minh,20200,xã,phuong_hoa_minh,490
Phường Thanh Khê Tây,20206,xã,phuong_thanh_khe_tay,491
Phường Thanh Khê Đông,20207,xã,phuong_thanh_khe_dong,491
Phường Xuân Hà,20209,xã,phuong_xuan_ha,491
Phường Chính Gián,20215,xã,phuong_chinh_gian,491
Phường Thạc Gián,20218,xã,phuong_thac_gian,491
Phường An Khê,20224,xã,phuong_an_khe,491
Phường Thanh Bình,20227,xã,phuong_thanh_binh,492
Phường Thuận Phước,20230,xã,phuong_thuan_phuoc,492
Phường Thạch Thang,20233,xã,phuong_thach_thang,492
Phường Hải Châu,20236,xã,phuong_hai_chau,492
Phường Phước Ninh,20242,xã,phuong_phuoc_ninh,492
Phường Hòa Thuận Tây,20245,xã,phuong_hoa_thuan_tay,492
Phường Bình Thuận,20254,xã,phuong_binh_thuan,492
Phường Hòa Cường Bắc,20257,xã,phuong_hoa_cuong_bac,492
Phường Hòa Cường Nam,20258,xã,phuong_hoa_cuong_nam,492
Phường Thọ Quang,20263,xã,phuong_tho_quang,493
Phường Nại Hiên Đông,20266,xã,phuong_nai_hien_dong,493
Phường Mân Thái,20269,xã,phuong_man_thai,493
Phường An Hải Bắc,20272,xã,phuong_an_hai_bac,493
Phường Phước Mỹ,20275,xã,phuong_phuoc_my,493
Phường An Hải Nam,20278,xã,phuong_an_hai_nam,493
Phường Mỹ An,20284,xã,phuong_my_an,494
Phường Khuê Mỹ,20285,xã,phuong_khue_my,494
Phường Hoà Quý,20287,xã,phuong_hoa_quy,494
Phường Hoà Hải,20290,xã,phuong_hoa_hai,494
Phường Khuê Trung,20260,xã,phuong_khue_trung,495
Phường Hòa Phát,20305,xã,phuong_hoa_phat,495
Phường Hòa An,20306,xã,phuong_hoa_an,495
Phường Hòa Thọ Tây,20311,xã,phuong_hoa_tho_tay,495
Phường Hòa Thọ Đông,20312,xã,phuong_hoa_tho_dong,495
Phường Hòa Xuân,20314,xã,phuong_hoa_xuan,495
Xã Hòa Bắc,20293,xã,xa_hoa_bac,497
Xã Hòa Liên,20296,xã,xa_hoa_lien,497
Xã Hòa Ninh,20299,xã,xa_hoa_ninh,497
Xã Hòa Sơn,20302,xã,xa_hoa_son,497
Xã Hòa Nhơn,20308,xã,xa_hoa_nhon,497
Xã Hòa Phú,20317,xã,xa_hoa_phu,497
Xã Hòa Phong,20320,xã,xa_hoa_phong,497
Xã Hòa Châu,20323,xã,xa_hoa_chau,497
Xã Hòa Tiến,20326,xã,xa_hoa_tien,497
Xã Hòa Phước,20329,xã,xa_hoa_phuoc,497
Xã Hòa Khương,20332,xã,xa_hoa_khuong,497
Phường Tân Thạnh,20335,xã,phuong_tan_thanh,502
Phường An Mỹ,20341,xã,phuong_an_my,502
Phường Hòa Hương,20344,xã,phuong_hoa_huong,502
Phường An Xuân,20347,xã,phuong_an_xuan,502
Phường An Sơn,20350,xã,phuong_an_son,502
Phường Trường Xuân,20353,xã,phuong_truong_xuan,502
Phường An Phú,20356,xã,phuong_an_phu,502
Xã Tam Thanh,20359,xã,xa_tam_thanh,502
Xã Tam Thăng,20362,xã,xa_tam_thang,502
Xã Tam Phú,20371,xã,xa_tam_phu,502
Phường Hoà Thuận,20375,xã,phuong_hoa_thuan,502
Xã Tam Ngọc,20389,xã,xa_tam_ngoc,502
Phường Minh An,20398,xã,phuong_minh_an,503
Phường Tân An,20401,xã,phuong_tan_an,503
Phường Cẩm Phô,20404,xã,phuong_cam_pho,503
Phường Thanh Hà,20407,xã,phuong_thanh_ha,503
Phường Sơn Phong,20410,xã,phuong_son_phong,503
Phường Cẩm Châu,20413,xã,phuong_cam_chau,503
Phường Cửa Đại,20416,xã,phuong_cua_dai,503
Phường Cẩm An,20419,xã,phuong_cam_an,503
Xã Cẩm Hà,20422,xã,xa_cam_ha,503
Xã Cẩm Kim,20425,xã,xa_cam_kim,503
Phường Cẩm Nam,20428,xã,phuong_cam_nam,503
Xã Cẩm Thanh,20431,xã,xa_cam_thanh,503
Xã Tân Hiệp,20434,xã,xa_tan_hiep,503
Xã Ch'ơm,20437,xã,xa_chom,504
Xã Ga Ri,20440,xã,xa_ga_ri,504
Xã A Xan,20443,xã,xa_a_xan,504
Xã Tr'Hy,20446,xã,xa_trhy,504
Xã Lăng,20449,xã,xa_lang,504
Xã A Nông,20452,xã,xa_a_nong,504
Xã A Tiêng,20455,xã,xa_a_tieng,504
Xã Bha Lê,20458,xã,xa_bha_le,504
Xã A Vương,20461,xã,xa_a_vuong,504
Xã Dang,20464,xã,xa_dang,504
Thị trấn P Rao,20467,xã,thi_tran_p_rao,505
Xã Tà Lu,20470,xã,xa_ta_lu,505
Xã Sông Kôn,20473,xã,xa_song_kon,505
Xã Jơ Ngây,20476,xã,xa_jo_ngay,505
Xã A Ting,20479,xã,xa_a_ting,505
Xã Tư,20482,xã,xa_tu,505
Xã Ba,20485,xã,xa_ba,505
Xã A Rooi,20488,xã,xa_a_rooi,505
Xã Za Hung,20491,xã,xa_za_hung,505
Xã Mà Cooi,20494,xã,xa_ma_cooi,505
Xã Ka Dăng,20497,xã,xa_ka_dang,505
Thị trấn Ái Nghĩa,20500,xã,thi_tran_ai_nghia,506
Xã Đại Sơn,20503,xã,xa_dai_son,506
Xã Đại Lãnh,20506,xã,xa_dai_lanh,506
Xã Đại Hưng,20509,xã,xa_dai_hung,506
Xã Đại Hồng,20512,xã,xa_dai_hong,506
Xã Đại Đồng,20515,xã,xa_dai_dong,506
Xã Đại Quang,20518,xã,xa_dai_quang,506
Xã Đại Nghĩa,20521,xã,xa_dai_nghia,506
Xã Đại Hiệp,20524,xã,xa_dai_hiep,506
Xã Đại Thạnh,20527,xã,xa_dai_thanh,506
Xã Đại Chánh,20530,xã,xa_dai_chanh,506
Xã Đại Tân,20533,xã,xa_dai_tan,506
Xã Đại Phong,20536,xã,xa_dai_phong,506
Xã Đại Minh,20539,xã,xa_dai_minh,506
Xã Đại Thắng,20542,xã,xa_dai_thang,506
Xã Đại Cường,20545,xã,xa_dai_cuong,506
Xã Đại An,20547,xã,xa_dai_an,506
Xã Đại Hòa,20548,xã,xa_dai_hoa,506
Phường Vĩnh Điện,20551,xã,phuong_vinh_dien,507
Xã Điện Tiến,20554,xã,xa_dien_tien,507
Xã Điện Hòa,20557,xã,xa_dien_hoa,507
Phường Điện Thắng Bắc,20560,xã,phuong_dien_thang_bac,507
Phường Điện Thắng Trung,20561,xã,phuong_dien_thang_trung,507
Phường Điện Thắng Nam,20562,xã,phuong_dien_thang_nam,507
Phường Điện Ngọc,20563,xã,phuong_dien_ngoc,507
Xã Điện Hồng,20566,xã,xa_dien_hong,507
Xã Điện Thọ,20569,xã,xa_dien_tho,507
Xã Điện Phước,20572,xã,xa_dien_phuoc,507
Phường Điện An,20575,xã,phuong_dien_an,507
Phường Điện Nam Bắc,20578,xã,phuong_dien_nam_bac,507
Phường Điện Nam Trung,20579,xã,phuong_dien_nam_trung,507
Phường Điện Nam Đông,20580,xã,phuong_dien_nam_dong,507
Phường Điện Dương,20581,xã,phuong_dien_duong,507
Xã Điện Quang,20584,xã,xa_dien_quang,507
Xã Điện Trung,20587,xã,xa_dien_trung,507
Xã Điện Phong,20590,xã,xa_dien_phong,507
Phường Điện Minh,20593,xã,phuong_dien_minh,507
Phường Điện Phương,20596,xã,phuong_dien_phuong,507
Thị trấn Nam Phước,20599,xã,thi_tran_nam_phuoc,508
Xã Duy Phú,20605,xã,xa_duy_phu,508
Xã Duy Tân,20608,xã,xa_duy_tan,508
Xã Duy Hòa,20611,xã,xa_duy_hoa,508
Xã Duy Châu,20614,xã,xa_duy_chau,508
Xã Duy Trinh,20617,xã,xa_duy_trinh,508
Xã Duy Sơn,20620,xã,xa_duy_son,508
Xã Duy Trung,20623,xã,xa_duy_trung,508
Xã Duy Phước,20626,xã,xa_duy_phuoc,508
Xã Duy Thành,20629,xã,xa_duy_thanh,508
Xã Duy Vinh,20632,xã,xa_duy_vinh,508
Xã Duy Nghĩa,20635,xã,xa_duy_nghia,508
Xã Duy Hải,20638,xã,xa_duy_hai,508
Thị trấn Đông Phú,20641,xã,thi_tran_dong_phu,509
Xã Quế Xuân 1,20644,xã,xa_que_xuan_1,509
Xã Quế Xuân 2,20647,xã,xa_que_xuan_2,509
Xã Quế Phú,20650,xã,xa_que_phu,509
Thị trấn Hương An,20651,xã,thi_tran_huong_an,509
Thị trấn Trung Phước,20656,xã,thi_tran_trung_phuoc,509
Xã Quế Hiệp,20659,xã,xa_que_hiep,509
Xã Quế Thuận,20662,xã,xa_que_thuan,509
Xã Quế Mỹ,20665,xã,xa_que_my,509
Xã Ninh Phước,20668,xã,xa_ninh_phuoc,509
Xã Phước Ninh,20669,xã,xa_phuoc_ninh,509
Xã Quế Lộc,20671,xã,xa_que_loc,509
Xã Quế Phước,20674,xã,xa_que_phuoc,509
Xã Quế Long,20677,xã,xa_que_long,509
Xã Quế Châu,20680,xã,xa_que_chau,509
Xã Quế Phong,20683,xã,xa_que_phong,509
Xã Quế An,20686,xã,xa_que_an,509
Xã Quế Minh,20689,xã,xa_que_minh,509
Xã Quế Lâm,20692,xã,xa_que_lam,509
Thị trấn Thạnh Mỹ,20695,xã,thi_tran_thanh_my,510
Xã Laêê,20698,xã,xa_laee,510
Xã Chơ Chun,20699,xã,xa_cho_chun,510
Xã Zuôich,20701,xã,xa_zuoich,510
Xã Tà Pơơ,20702,xã,xa_ta_poo,510
Xã La Dêê,20704,xã,xa_la_dee,510
Xã Đắc Tôi,20705,xã,xa_dac_toi,510
Xã Chà Vàl,20707,xã,xa_cha_val,510
Xã Tà Bhinh,20710,xã,xa_ta_bhinh,510
Xã Cà Dy,20713,xã,xa_ca_dy,510
Xã Đắc Pre,20716,xã,xa_dac_pre,510
Xã Đắc Pring,20719,xã,xa_dac_pring,510
Thị trấn Khâm Đức,20722,xã,thi_tran_kham_duc,511
Xã Phước Xuân,20725,xã,xa_phuoc_xuan,511
Xã Phước Hiệp,20728,xã,xa_phuoc_hiep,511
Xã Phước Hoà,20729,xã,xa_phuoc_hoa,511
Xã Phước Đức,20731,xã,xa_phuoc_duc,511
Xã Phước Năng,20734,xã,xa_phuoc_nang,511
Xã Phước Mỹ,20737,xã,xa_phuoc_my,511
Xã Phước Chánh,20740,xã,xa_phuoc_chanh,511
Xã Phước Công,20743,xã,xa_phuoc_cong,511
Xã Phước Kim,20746,xã,xa_phuoc_kim,511
Xã Phước Lộc,20749,xã,xa_phuoc_loc,511
Xã Phước Thành,20752,xã,xa_phuoc_thanh,511
Xã Quế Tân,20758,xã,xa_que_tan,512
Xã Quế Thọ,20764,xã,xa_que_tho,512
Xã Bình Lâm,20767,xã,xa_binh_lam,512
Xã Sông Trà,20770,xã,xa_song_tra,512
Xã Phước Trà,20773,xã,xa_phuoc_tra,512
Xã Phước Gia,20776,xã,xa_phuoc_gia,512
Thị trấn Tân Bình,20779,xã,thi_tran_tan_binh,512
Xã Quế Lưu,20782,xã,xa_que_luu,512
Xã Thăng Phước,20785,xã,xa_thang_phuoc,512
Xã Bình Sơn,20788,xã,xa_binh_son,512
Thị trấn Hà Lam,20791,xã,thi_tran_ha_lam,513
Xã Bình Dương,20794,xã,xa_binh_duong,513
Xã Bình Giang,20797,xã,xa_binh_giang,513
Xã Bình Nguyên,20800,xã,xa_binh_nguyen,513
Xã Bình Phục,20803,xã,xa_binh_phuc,513
Xã Bình Triều,20806,xã,xa_binh_trieu,513
Xã Bình Đào,20809,xã,xa_binh_dao,513
Xã Bình Minh,20812,xã,xa_binh_minh,513
Xã Bình Lãnh,20815,xã,xa_binh_lanh,513
Xã Bình Trị,20818,xã,xa_binh_tri,513
Xã Bình Định,20821,xã,xa_binh_dinh,513
Xã Bình Quý,20824,xã,xa_binh_quy,513
Xã Bình Phú,20827,xã,xa_binh_phu,513
Xã Bình Tú,20833,xã,xa_binh_tu,513
Xã Bình Sa,20836,xã,xa_binh_sa,513
Xã Bình Hải,20839,xã,xa_binh_hai,513
Xã Bình Quế,20842,xã,xa_binh_que,513
Xã Bình An,20845,xã,xa_binh_an,513
Xã Bình Trung,20848,xã,xa_binh_trung,513
Xã Bình Nam,20851,xã,xa_binh_nam,513
Thị trấn Tiên Kỳ,20854,xã,thi_tran_tien_ky,514
